date,count_rate
2023-04-29,102.385
2023-04-30,102.545
2023-05-01,102.664
2023-05-02,102.862
2023-05-03,103.221
2023-05-04,103.317
2023-05-05,103.656
2023-05-06,103.482
2023-05-07,102.420
2023-05-14,100.082
2023-05-15,100.706
2023-05-16,101.151
2023-05-17,101.609
2023-05-18,102.233
2023-05-19,102.184
2023-05-20,101.260
2023-05-21,101.156
2023-05-22,101.281
2023-05-23,102.076
2023-05-24,102.576
2023-05-25,102.944
2023-05-26,103.892
2023-05-27,104.236
2023-05-28,104.017
2023-05-29,103.996
2023-05-30,103.427
2023-05-31,102.973
2023-06-01,103.305
2023-06-02,102.721
2023-06-03,102.679
2023-06-04,102.152
2023-06-05,101.909
2023-06-06,101.960
2023-06-07,102.199
2023-06-08,101.969
2023-06-09,102.481
2023-06-10,102.784
2023-06-11,101.737
2023-06-12,101.497
2023-06-13,101.231
2023-06-14,101.854
2023-06-15,102.087
2023-06-16,101.552
2023-06-17,101.306
2023-06-18,101.395
2023-06-19,101.646
2023-06-20,101.727
2023-06-21,101.687
2023-06-22,101.597
2023-06-23,101.639
2023-06-24,101.052
2023-06-25,100.872
2023-06-29,100.228
2023-06-30,100.230
2023-07-01,100.141
2023-07-02,100.388
2023-07-06,100.143
2023-07-08,100.411
2023-07-09,100.402
2023-07-10,100.523
2023-07-11,100.469
2023-07-12,101.078
2023-07-13,101.568
2023-07-14,102.048
2023-07-15,100.187
2023-07-16,100.542
2023-07-19,100.401
2023-07-20,101.249
2023-07-21,101.246
2023-07-22,100.897
2023-07-23,100.650
2023-07-24,100.992
2023-07-25,100.938
2023-07-26,100.198
2023-08-16,100.177
2023-08-17,100.426
2023-08-18,100.680
2023-08-19,100.420
2023-08-25,100.185
2023-09-06,100.418
2023-09-07,100.629
2023-09-08,100.473
2023-09-09,100.373
2023-09-10,100.095
2023-09-11,100.328
2023-09-15,100.036
2023-10-02,100.273
2023-10-03,100.254
2023-10-04,100.437
2023-10-05,100.225
2023-10-08,100.375
2023-10-10,100.085
2023-10-16,100.078
2023-10-17,100.481
2023-10-18,100.729
2023-10-22,100.100
2023-10-23,100.087
2023-10-24,100.624
2023-10-25,100.774
2023-10-26,100.808
2023-10-27,100.853
2023-10-28,100.471
2023-10-29,100.013
2023-11-18,100.493
2023-11-19,100.378
2023-11-20,100.781
2023-11-24,100.270
2024-01-31,100.124
2024-02-01,100.527
2024-02-02,100.384
2024-02-03,100.285
2024-02-04,100.364
2024-07-03,100.239
2024-07-15,100.063
2024-07-16,100.296
2024-07-17,100.218
2024-07-18,100.500
2024-07-19,100.774
2024-07-20,100.599
2024-07-21,100.289
2024-07-22,100.288
2024-07-23,100.516
2026-05-12,100.018
2026-05-19,100.076
2026-05-21,100.567
2026-05-22,101.216
2026-05-23,101.054
2026-05-24,100.919
2026-05-25,100.949
2026-05-26,100.935
2026-05-27,101.696
2026-05-28,101.953
2026-05-29,101.228
2026-05-30,100.574
2026-05-31,100.001
2026-06-19,100.247
2026-06-22,100.057
2026-06-23,100.402
2026-06-24,100.342
2026-06-28,100.027
2026-06-29,100.448
2026-06-30,100.050
2026-07-20,100.292
2026-07-21,100.995
2026-07-22,100.760
2026-07-23,100.639
2026-07-26,100.089
2026-07-27,100.712
2026-07-29,100.348
2026-07-30,100.194
2026-07-31,100.255
2026-08-01,100.508
2026-08-02,100.278
2026-08-07,100.259
2026-08-08,100.520
2026-08-09,100.374
2026-08-10,100.578
2026-08-11,100.819
2026-08-12,100.729
2026-08-13,101.021
2026-08-14,100.747
2026-08-15,100.469
2026-08-16,100.945
2026-08-17,101.185
2026-08-18,100.918
2026-08-19,100.759
2026-08-20,101.216
2026-08-21,101.655
2026-08-22,102.206
2026-08-23,102.417
2026-08-24,102.619
2026-08-25,102.308
2026-08-26,102.810
2026-08-27,103.127
2026-08-28,102.900
2026-08-29,101.891
2026-08-30,100.987
2026-08-31,101.080
